title,pdf_url,arxiv_url,code_available,code_url
"Forensic-MoE: Exploring Comprehensive Synthetic Image Detection Traces with Mixture of Experts",https://openaccess.thecvf.com/content/ICCV2025/papers/Fang_Forensic-MoE_Exploring_Comprehensive_Synthetic_Image_Detection_Traces_with_Mixture_of_ICCV_2025_paper.pdf,,yes,https://github.com/fangmq77/Forensic-MoE
"Robust Adverse Weather Removal via Spectral-based Spatial Grouping",https://openaccess.thecvf.com/content/ICCV2025/papers/Jeong_Robust_Adverse_Weather_Removal_via_Spectral-based_Spatial_Grouping_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.22498,no,
"PLAN: Proactive Low-Rank Allocation for Continual Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_PLAN_Proactive_Low-Rank_Allocation_for_Continual_Learning_ICCV_2025_paper.pdf,,no,
"EMoTive: Event-guided Trajectory Modeling for 3D Motion Estimation",https://openaccess.thecvf.com/content/ICCV2025/papers/Wan_EMoTive_Event-guided_Trajectory_Modeling_for_3D_Motion_Estimation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.11371,no,
"RobuSTereo: Robust Zero-Shot Stereo Matching under Adverse Weather",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_RobuSTereo_Robust_Zero-Shot_Stereo_Matching_under_Adverse_Weather_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.01653,maybe,
"SemGes: Semantics-aware Co-Speech Gesture Generation using Semantic Coherence and Relevance Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_SemGes_Semantics-aware_Co-Speech_Gesture_Generation_using_Semantic_Coherence_and_Relevance_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.19359,maybe,
"From Sharp to Blur: Unsupervised Domain Adaptation for 2D Human Pose Estimation Under Extreme Motion Blur Using Event Cameras",https://openaccess.thecvf.com/content/ICCV2025/papers/Kim_From_Sharp_to_Blur_Unsupervised_Domain_Adaptation_for_2D_Human_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.22438,yes,https://github.com/kmax2001/EvSharp2Blur
"HyPiDecoder: Hybrid Pixel Decoder for Efficient Segmentation and Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhou_HyPiDecoder_Hybrid_Pixel_Decoder_for_Efficient_Segmentation_and_Detection_ICCV_2025_paper.pdf,,yes,https://github.com/HyPiDecoder/HybridPixelDecoder
"DDB: Diffusion Driven Balancing to Address Spurious Correlations",https://openaccess.thecvf.com/content/ICCV2025/papers/Parast_DDB_Diffusion_Driven_Balancing_to_Address_Spurious_Correlations_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.17226,yes,https://github.com/ArianYp/DDB
"Feature Purification Matters: Suppressing Outlier Propagation for Training-Free Open-Vocabulary Semantic Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Jin_Feature_Purification_Matters_Suppressing_Outlier_Propagation_for_Training-Free_Open-Vocabulary_Semantic_ICCV_2025_paper.pdf,,maybe,
"Motal: Unsupervised 3D Object Detection by Modality and Task-specific Knowledge Transfer",https://openaccess.thecvf.com/content/ICCV2025/papers/Wu_Motal_Unsupervised_3D_Object_Detection_by_Modality_and_Task-specific_Knowledge_ICCV_2025_paper.pdf,,no,
"MMAIF: Multi-task and Multi-degradation All-in-One for Image Fusion with Language Guidance",https://openaccess.thecvf.com/content/ICCV2025/papers/Cao_MMAIF_Multi-task_and_Multi-degradation_All-in-One_for_Image_Fusion_with_Language_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.14944,yes,https://github.com/294coder/MMAIF
"SparseLaneSTP: Leveraging Spatio-Temporal Priors with Sparse Transformers for 3D Lane Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Pittner_SparseLaneSTP_Leveraging_Spatio-Temporal_Priors_with_Sparse_Transformers_for_3D_Lane_ICCV_2025_paper.pdf,,no,
"MonSTeR: a Unified Model for Motion; Scene; Text Retrieval",https://openaccess.thecvf.com/content/ICCV2025/papers/Collorone_MonSTeR_a_Unified_Model_for_Motion_Scene_Text_Retrieval_ICCV_2025_paper.pdf,http://arxiv.org/abs/2510.03200,yes,http://github.com/colloroneluca/MonSTeR
"Semantic Causality-Aware Vision-Based 3D Occupancy Prediction",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_Semantic_Causality-Aware_Vision-Based_3D_Occupancy_Prediction_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.08388,no,
"OmniSAM: Omnidirectional Segment Anything Model for UDA in Panoramic Semantic Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhong_OmniSAM_Omnidirectional_Segment_Anything_Model_for_UDA_in_Panoramic_Semantic_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.07098,no,
"Event-Driven Storytelling with Multiple Lifelike Humans in a 3D Scene",https://openaccess.thecvf.com/content/ICCV2025/papers/Lim_Event-Driven_Storytelling_with_Multiple_Lifelike_Humans_in_a_3D_Scene_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.19232,no,
"Probabilistic Inertial Poser (ProbIP): Uncertainty-aware Human Motion Modeling from Sparse Inertial Sensors",https://openaccess.thecvf.com/content/ICCV2025/papers/Kim_Probabilistic_Inertial_Poser_ProbIP_Uncertainty-aware_Human_Motion_Modeling_from_Sparse_ICCV_2025_paper.pdf,,no,
"Bi-Level Optimization for Self-Supervised AI-Generated Face Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Zou_Bi-Level_Optimization_for_Self-Supervised_AI-Generated_Face_Detection_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.22824,no,
"RIOcc: Efficient Cross-Modal Fusion Transformer with Collaborative Feature Refinement for 3D Semantic Occupancy Prediction",https://openaccess.thecvf.com/content/ICCV2025/papers/Fan_RIOcc_Efficient_Cross-Modal_Fusion_Transformer_with_Collaborative_Feature_Refinement_for_ICCV_2025_paper.pdf,,maybe,
"Golden Noise for Diffusion Models: A Learning Framework",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhou_Golden_Noise_for_Diffusion_Models_A_Learning_Framework_ICCV_2025_paper.pdf,http://arxiv.org/abs/2411.09502,no,
"CharaConsist: Fine-Grained Consistent Character Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_CharaConsist_Fine-Grained_Consistent_Character_Generation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.11533,yes,https://github.com/Murray-Wang/CharaConsist
"RetinexMCNet: A Memory Controller Dominated Network for Low-Light Video Enhancement Based on Retinex",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_RetinexMCNet_A_Memory_Controller_Dominated_Network_for_Low-Light_Video_Enhancement_ICCV_2025_paper.pdf,,maybe,
"Learnable Fractional Reaction-Diffusion Dynamics for Under-Display ToF Imaging and Beyond",https://openaccess.thecvf.com/content/ICCV2025/papers/Qiao_Learnable_Fractional_Reaction-Diffusion_Dynamics_for_Under-Display_ToF_Imaging_and_Beyond_ICCV_2025_paper.pdf,,yes,https://github.com/wudiqx106/LFRD2
"Anomaly Detection of Integrated Circuits Package Substrates Using the Large Vision Model SAIC: Dataset Construction; Methodology; and Application",https://openaccess.thecvf.com/content/ICCV2025/papers/Yu_Anomaly_Detection_of_Integrated_Circuits_Package_Substrates_Using_the_Large_ICCV_2025_paper.pdf,,yes,https://github.com/Bingyang0410/CPS2D-AD
"Refer to Any Segmentation Mask Group With Vision-Language Prompts",https://openaccess.thecvf.com/content/ICCV2025/papers/Cao_Refer_to_Any_Segmentation_Mask_Group_With_Vision-Language_Prompts_ICCV_2025_paper.pdf,,no,
"Integrating Visual Interpretation and Linguistic Reasoning for Geometric Problem Solving",https://openaccess.thecvf.com/content/ICCV2025/papers/Guo_Integrating_Visual_Interpretation_and_Linguistic_Reasoning_for_Geometric_Problem_Solving_ICCV_2025_paper.pdf,,yes,https://github.com/guozix/DVLR
"Dual-Rate Dynamic Teacher for Source-Free Domain Adaptive Object Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/He_Dual-Rate_Dynamic_Teacher_for_Source-Free_Domain_Adaptive_Object_Detection_ICCV_2025_paper.pdf,,yes,https://github.com/qih96/DDT
"How Do Multimodal Large Language Models Handle Complex Multimodal Reasoning? Placing Them in An Extensible Escape Game",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_How_Do_Multimodal_Large_Language_Models_Handle_Complex_Multimodal_Reasoning_ICCV_2025_paper.pdf,,no,
"UST-SSM: Unified Spatio-Temporal State Space Models for Point Cloud Video Modeling",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_UST-SSM_Unified_Spatio-Temporal_State_Space_Models_for_Point_Cloud_Video_ICCV_2025_paper.pdf,,yes,https://github.com/wangzy01/UST-SSM
"Recover Biological Structure from Sparse-View Diffraction Images with Neural Volumetric Prior",https://openaccess.thecvf.com/content/ICCV2025/papers/He_Recover_Biological_Structure_from_Sparse-View_Diffraction_Images_with_Neural_Volumetric_ICCV_2025_paper.pdf,,no,
"PropVG: End-to-End Proposal-Driven Visual Grounding with Multi-Granularity Discrimination",https://openaccess.thecvf.com/content/ICCV2025/papers/Dai_PropVG_End-to-End_Proposal-Driven_Visual_Grounding_with_Multi-Granularity_Discrimination_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.04833,yes,https://github.com/Dmmm1997/PropVG
"StyleSRN: Scene Text Image Super-Resolution with Text Style Embedding",https://openaccess.thecvf.com/content/ICCV2025/papers/Yuan_StyleSRN_Scene_Text_Image_Super-Resolution_with_Text_Style_Embedding_ICCV_2025_paper.pdf,,maybe,
"SpatialSplat: Efficient Semantic 3D from Sparse Unposed Images",https://openaccess.thecvf.com/content/ICCV2025/papers/Sheng_SpatialSplat_Efficient_Semantic_3D_from_Sparse_Unposed_Images_ICCV_2025_paper.pdf,http://arxiv.org/abs/2505.23044,yes,https://github.com/shengyuuu/SpatialSplat.git
"Learning Visual Proxy for Compositional Zero-Shot Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_Learning_Visual_Proxy_for_Compositional_Zero-Shot_Learning_ICCV_2025_paper.pdf,http://arxiv.org/abs/2501.13859,no,
"Processing and acquisition traces in visual encoders: What does CLIP know about your camera?",https://openaccess.thecvf.com/content/ICCV2025/papers/Ramos_Processing_and_acquisition_traces_in_visual_encoders_What_does_CLIP_ICCV_2025_paper.pdf,,yes,https://github.com/ryan-caesar-ramos/visual-encoder-traces
"Holistic Tokenizer for Autoregressive Image Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Zheng_Holistic_Tokenizer_for_Autoregressive_Image_Generation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.02358,yes,https://github.com/CVMI-Lab/Hita
"ConsistentCity: Semantic Flow-guided Occupancy DiT for Temporally Consistent Driving Scene Synthesis",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhu_ConsistentCity_Semantic_Flow-guided_Occupancy_DiT_for_Temporally_Consistent_Driving_Scene_ICCV_2025_paper.pdf,,no,
"G2PDiffusion: Cross-Species Genotype-to-Phenotype Prediction via Evolutionary Diffusion",https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_G2PDiffusion_Cross-Species_Genotype-to-Phenotype_Prediction_via_Evolutionary_Diffusion_ICCV_2025_paper.pdf,http://arxiv.org/abs/2502.04684,maybe,
"PathFinder: A Multi-Modal Multi-Agent System for Medical Diagnostic Decision-Making Applied to Histopathology",https://openaccess.thecvf.com/content/ICCV2025/papers/Ghezloo_PathFinder_A_Multi-Modal_Multi-Agent_System_for_Medical_Diagnostic_Decision-Making_Applied_ICCV_2025_paper.pdf,http://arxiv.org/abs/2502.08916,no,
"VLABench: A Large-Scale Benchmark for Language-Conditioned Robotics Manipulation with Long-Horizon Reasoning Tasks",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_VLABench_A_Large-Scale_Benchmark_for_Language-Conditioned_Robotics_Manipulation_with_Long-Horizon_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.18194,maybe,
"MolParser: End-to-end Visual Recognition of Molecule Structures in the Wild",https://openaccess.thecvf.com/content/ICCV2025/papers/Fang_MolParser_End-to-end_Visual_Recognition_of_Molecule_Structures_in_the_Wild_ICCV_2025_paper.pdf,http://arxiv.org/abs/2411.11098,no,
"UPRE: Zero-Shot Domain Adaptation for Object Detection via Unified Prompt and Representation Enhancement",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_UPRE_Zero-Shot_Domain_Adaptation_for_Object_Detection_via_Unified_Prompt_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.00721,yes,https://github.com/AMAP-ML/UPRE
"Heavy Labels Out! Dataset Distillation with Label Space Lightening",https://openaccess.thecvf.com/content/ICCV2025/papers/Yu_Heavy_Labels_Out_Dataset_Distillation_with_Label_Space_Lightening_ICCV_2025_paper.pdf,http://arxiv.org/abs/2408.08201,yes,https://github.com/Lexie-YU/HeLlO
"VideoMiner: Iteratively Grounding Key Frames of Hour-Long Videos via Tree-based Group Relative Policy Optimization",https://openaccess.thecvf.com/content/ICCV2025/papers/Cao_VideoMiner_Iteratively_Grounding_Key_Frames_of_Hour-Long_Videos_via_Tree-based_ICCV_2025_paper.pdf,http://arxiv.org/abs/2510.06040,yes,https://github.com/caoxinye/VideoMiner
"Hierarchical Visual Prompt Learning for Continual Video Instance Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Dong_Hierarchical_Visual_Prompt_Learning_for_Continual_Video_Instance_Segmentation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.08612,yes,https://github.com/JiahuaDong/HVPL
"FROSS: Faster-Than-Real-Time Online 3D Semantic Scene Graph Generation from RGB-D Images",https://openaccess.thecvf.com/content/ICCV2025/papers/Hou_FROSS_Faster-Than-Real-Time_Online_3D_Semantic_Scene_Graph_Generation_from_RGB-D_ICCV_2025_paper.pdf,,yes,https://github.com/Howardkhh/FROSS
"HVPUNet: Hybrid-Voxel Point-cloud Upsampling Network",https://openaccess.thecvf.com/content/ICCV2025/papers/Ha_HVPUNet_Hybrid-Voxel_Point-cloud_Upsampling_Network_ICCV_2025_paper.pdf,,no,
"MorphoGen: Efficient Unconditional Generation of Long-Range Projection Neuronal Morphology via a Global-to-Local Framework",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhu_MorphoGen_Efficient_Unconditional_Generation_of_Long-Range_Projection_Neuronal_Morphology_via_ICCV_2025_paper.pdf,,yes,https://github.com/Brainsmatics/MorphoGen
"REDUCIO! Generating 1K Video within 16 Seconds using Extremely Compressed Motion Latents",https://openaccess.thecvf.com/content/ICCV2025/papers/Tian_REDUCIO_Generating_1K_Video_within_16_Seconds_using_Extremely_Compressed_ICCV_2025_paper.pdf,http://arxiv.org/abs/2411.13552,yes,https://github.com/microsoft/Reducio-VAE
"EgoAgent: A Joint Predictive Agent Model in Egocentric Worlds",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_EgoAgent_A_Joint_Predictive_Agent_Model_in_Egocentric_Worlds_ICCV_2025_paper.pdf,http://arxiv.org/abs/2502.05857,yes,https://github.com/zju3dv/EgoAgent
"Growing a Twig to Accelerate Large Vision-Language Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Shao_Growing_a_Twig_to_Accelerate_Large_Vision-Language_Models_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.14075,no,
"Is Less More? Exploring Token Condensation as Training-free Test-time Adaptation",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_Is_Less_More_Exploring_Token_Condensation_as_Training-free_Test-time_Adaptation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2410.14729,yes,https://github.com/Jo-wang/TCA
"Structure-Guided Diffusion Models for High-Fidelity Portrait Shadow Removal",https://openaccess.thecvf.com/content/ICCV2025/papers/Yu_Structure-Guided_Diffusion_Models_for_High-Fidelity_Portrait_Shadow_Removal_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.04692,yes,https://github.com/wanchang-yu/Structure-Guided-Diffusion-for-Portrait-Shadow-Removal
"Controllable Latent Space Augmentation for Digital Pathology",https://openaccess.thecvf.com/content/ICCV2025/papers/Boutaj_Controllable_Latent_Space_Augmentation_for_Digital_Pathology_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.14588,yes,https://github.com/MICS-Lab/HistAug
"Global Motion Corresponder for 3D Point-Based Scene Interpolation under Large Motion",https://openaccess.thecvf.com/content/ICCV2025/papers/Lin_Global_Motion_Corresponder_for_3D_Point-Based_Scene_Interpolation_under_Large_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.20136,no,
"WINS: Winograd Structured Pruning for Fast Winograd Convolution",https://openaccess.thecvf.com/content/ICCV2025/papers/Park_WINS_Winograd_Structured_Pruning_for_Fast_Winograd_Convolution_ICCV_2025_paper.pdf,,no,
"Revelio: Interpreting and leveraging semantic information in diffusion models",https://openaccess.thecvf.com/content/ICCV2025/papers/Kim_Revelio_Interpreting_and_leveraging_semantic_information_in_diffusion_models_ICCV_2025_paper.pdf,,yes,https://github.com/revelio-diffusion/revelio
"UniRes: Universal Image Restoration for Complex Degradations",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhou_UniRes_Universal_Image_Restoration_for_Complex_Degradations_ICCV_2025_paper.pdf,http://arxiv.org/abs/2506.05599,no,
"RayGaussX: Accelerating Gaussian-Based Ray Marching for Real-Time and High-Quality Novel View Synthesis",https://openaccess.thecvf.com/content/ICCV2025/papers/Blanc_RayGaussX_Accelerating_Gaussian-Based_Ray_Marching_for_Real-Time_and_High-Quality_Novel_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.07782,no,
"CoopTrack: Exploring End-to-End Learning for Efficient Cooperative Sequential Perception",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhong_CoopTrack_Exploring_End-to-End_Learning_for_Efficient_Cooperative_Sequential_Perception_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.19239,yes,https://github.com/zhongjiaru/CoopTrack
"ContraGS: Codebook-Condensed and Trainable Gaussian Splatting for Fast; Memory-Efficient Reconstruction",https://openaccess.thecvf.com/content/ICCV2025/papers/Durvasula_ContraGS_Codebook-Condensed_and_Trainable_Gaussian_Splatting_for_Fast_Memory-Efficient_Reconstruction_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.03775,maybe,
"NATRA: Noise-Agnostic Framework for Trajectory Prediction with Noisy Observations",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_NATRA_Noise-Agnostic_Framework_for_Trajectory_Prediction_with_Noisy_Observations_ICCV_2025_paper.pdf,,no,
"Your Text Encoder Can Be An Object-Level Watermarking Controller",https://openaccess.thecvf.com/content/ICCV2025/papers/Devulapally_Your_Text_Encoder_Can_Be_An_Object-Level_Watermarking_Controller_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.11945,maybe,
"Spatial-Temporal Aware Visuomotor Diffusion Policy Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_Spatial-Temporal_Aware_Visuomotor_Diffusion_Policy_Learning_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.06710,no,
"ModalTune: Fine-Tuning Slide-Level Foundation Models with Multi-Modal Information for Multi-task Learning in Digital Pathology",https://openaccess.thecvf.com/content/ICCV2025/papers/Ramanathan_ModalTune_Fine-Tuning_Slide-Level_Foundation_Models_with_Multi-Modal_Information_for_Multi-task_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.17564,no,
"Harnessing Vision Foundation Models for High-Performance; Training-Free Open Vocabulary Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Shi_Harnessing_Vision_Foundation_Models_for_High-Performance_Training-Free_Open_Vocabulary_Segmentation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2411.09219,yes,https://github.com/YuHengsss/Trident
"FixTalk: Taming Identity Leakage for High-Quality Talking Head Generation in Extreme Cases",https://openaccess.thecvf.com/content/ICCV2025/papers/Tan_FixTalk_Taming_Identity_Leakage_for_High-Quality_Talking_Head_Generation_in_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.01390,no,
"MinCD-PnP: Learning 2D-3D Correspondences with Approximate Blind PnP",https://openaccess.thecvf.com/content/ICCV2025/papers/An_MinCD-PnP_Learning_2D-3D_Correspondences_with_Approximate_Blind_PnP_ICCV_2025_paper.pdf,,yes,https://github.com/anpei96/mincd-pnp-demo
"Attention to Trajectory: Trajectory-Aware Open-Vocabulary Tracking",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_Attention_to_Trajectory_Trajectory-Aware_Open-Vocabulary_Tracking_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.08145,yes,https://github.com/Nathan-Li123/TRACT
"Hallucinatory Image Tokens: A Training-free EAZY Approach to Detecting and Mitigating Object Hallucinations in LVLMs",https://openaccess.thecvf.com/content/ICCV2025/papers/Che_Hallucinatory_Image_Tokens_A_Training-free_EAZY_Approach_to_Detecting_and_ICCV_2025_paper.pdf,,no,
"CVPT: Cross Visual Prompt Tuning",https://openaccess.thecvf.com/content/ICCV2025/papers/Huang_CVPT_Cross_Visual_Prompt_Tuning_ICCV_2025_paper.pdf,http://arxiv.org/abs/2408.14961,yes,https://github.com/Lingyun0419/CVPT
"On the Robustness Tradeoff in Fine-Tuning",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_On_the_Robustness_Tradeoff_in_Fine-Tuning_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.14836,no,
