title,pdf_url,arxiv_url,code_available,code_url
"SANA 1.5: Efficient Scaling of Training-Time and Inference-Time Compute in Linear Diffusion Transformer",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25b/xie25b.pdf,,yes,https://github.com/NVlabs/Sana
"The Price of Freedom: Exploring Expressivity and Runtime Tradeoffs in Equivariant Tensor Products",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25c/xie25c.pdf,,yes,https://github.com/atomicarchitects/PriceofFreedom
"KIND: Knowledge Integration and Diversion for Training Decomposable Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25d/xie25d.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xie25d.md
"A Multi-Region Brain Model to Elucidate the Role of Hippocampus in Spatially Embedded Decision-Making",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25e/xie25e.pdf,,yes,https://github.com/FieteLab/multiregion-brain-model
"Prior Knowledge Guided Neural Architecture Generation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25f/xie25f.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xie25f.md
"Learning Vision and Language Concepts for Controllable Image Generation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25g/xie25g.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xie25g.md
"Latent Diffusion Planning for Imitation Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25h/xie25h.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xie25h.md
"Chameleon: A Flexible Data-mixing Framework for Language Model Pretraining and Finetuning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25i/xie25i.pdf,,yes,https://github.com/LIONS-EPFL/Chameleon
"Structured Preconditioners in Adaptive Optimization: A Unified Analysis",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25j/xie25j.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xie25j.md
"FG-CLIP: Fine-Grained Visual and Textual Alignment",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25k/xie25k.pdf,,yes,https://github.com/360CVGroup/FG-CLIP
"Robust Reward Alignment via Hypothesis Space Batch Cutting",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25l/xie25l.pdf,,yes,https://github.com/asu-iris/HSBC-Robust-Learning
"Simple Policy Optimization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xie25m/xie25m.pdf,,yes,https://github.com/MyRepositories-hub/Simple-Policy-Optimization
"Provably Cost-Sensitive Adversarial Defense via Randomized Smoothing",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xin25a/xin25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xin25a.md
"TopInG: Topologically Interpretable Graph Learning via Persistent Rationale Filtration",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xin25b/xin25b.pdf,,yes,https://github.com/unlimitedshaver/TopoEx
"$\textttI$^2$MoE$: Interpretable Multimodal Interaction-aware Mixture-of-Experts",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xin25c/xin25c.pdf,,yes,https://github.com/Raina-Xin/I2MoE
"Knowledge Swapping via Learning and Unlearning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xing25a/xing25a.pdf,,yes,https://github.com/xingmingyu123456/KnowledgeSwapping
"MIRROR: Make Your Object-Level Multi-View Generation More Consistent with Training-Free Rectification",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xing25b/xing25b.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xing25b.md
"One-Pass Feature Evolvable Learning with Theoretical Guarantees",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xing25c/xing25c.pdf,,yes,https://github.com/WeltXing/opfes
"MuLan: Adapting Multilingual Diffusion Models for Hundreds of Languages with Negligible Cost",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xing25d/xing25d.pdf,,yes,https://github.com/mulanai/MuLan
"Everything Everywhere All at Once: LLMs can In-Context Learn Multiple Tasks in Superposition",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xiong25a/xiong25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xiong25a.md
"ParallelComp: Parallel Long-Context Compressor for Length Extrapolation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xiong25b/xiong25b.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xiong25b.md
"Projection Optimization: A General Framework for Multi-Objective and Multi-Group RLHF",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xiong25c/xiong25c.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xiong25c.md
"Accelerating Quantum Reinforcement Learning with a Quantum Natural Policy Gradient Based Approach",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25a/xu25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25a.md
"DipLLM: Fine-Tuning LLM for Strategic Decision-making in Diplomacy",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25b/xu25b.pdf,,yes,https://github.com/KaiXIIM/dipllm
"RLTHF: Targeted Human Feedback for LLM Alignment",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25c/xu25c.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25c.md
"Rethinking Benign Overfitting in Two-Layer Neural Networks",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25d/xu25d.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25d.md
"Hybrid Spiking Vision Transformer for Object Detection with Event Cameras",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25e/xu25e.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25e.md
"ArrayDPS: Unsupervised Blind Speech Separation with a Diffusion Prior",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25f/xu25f.pdf,,yes,https://github.com/ArrayDPS/ArrayDPS
"Global Optimization with a Power-Transformed Objective and Gaussian Smoothing",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25g/xu25g.pdf,,yes,https://github.com/chen-research/GS-PowerTransform
"Learning Strategic Language Agents in the Werewolf Game with Iterative Latent Space Policy Optimization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25h/xu25h.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25h.md
"Concept-Based Unsupervised Domain Adaptation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25i/xu25i.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25i.md
"Reidentify: Context-Aware Identity Generation for Contextual Multi-Agent Reinforcement Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25j/xu25j.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25j.md
"Robust Multi-bit Text Watermark with LLM-based Paraphrasers",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25k/xu25k.pdf,,yes,https://github.com/xiaojunxu/multi-bit-text-watermark
"Cavia: Camera-controllable Multi-view Video Diffusion with View-Integrated Attention",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25l/xu25l.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25l.md
"AdvAgent: Controllable Blackbox Red-teaming on Web Agents",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25m/xu25m.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25m.md
"RE-IMAGINE: Symbolic Benchmark Synthesis for Reasoning Evaluation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25n/xu25n.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25n.md
"RePaViT: Scalable Vision Transformer Acceleration via Structural Reparameterization on Feedforward Network Layers",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25o/xu25o.pdf,,yes,https://github.com/Ackesnal/RePaViT/
"Refined generalization analysis of the Deep Ritz Method and Physics-Informed Neural Networks",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25p/xu25p.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25p.md
"Self-Supervised Transformers as Iterative Solution Improvers for Constraint Satisfaction",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25q/xu25q.pdf,,yes,https://github.com/khalil-research/ConsFormer
"Scalable Model Merging with Progressive Layer-wise Distillation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25r/xu25r.pdf,,yes,https://github.com/JingXuTHU/Scalable_Model_Merging_with_Progressive_Layerwise_Distillation
"Contradiction Retrieval via Contrastive Learning with Sparsity",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25s/xu25s.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25s.md
"Sub-Sequential Physics-Informed Learning with State Space Model",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25t/xu25t.pdf,,yes,https://github.com/miniHuiHui/PINNMamba
"Toward Efficient Kernel-Based Solvers for Nonlinear PDEs",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25u/xu25u.pdf,,yes,https://github.com/BayesianAIGroup/Efficient-Kernel-PDE-Solver
"Linear Contextual Bandits With Interference",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25v/xu25v.pdf,,yes,https://github.com/YangXU63/LinCBWI
"Investigating Non-Transitivity in LLM-as-a-Judge",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25w/xu25w.pdf,,yes,https://github.com/yix8/llm-nontransitivity
"On Expressive Power of Looped Transformers: Theoretical Analysis and Enhancement via Timestep Encoding",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25x/xu25x.pdf,,yes,https://github.com/kevin671/tmlt
"ResKoopNet: Learning Koopman Representations for Complex Dynamics with Spectral Residuals",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25y/xu25y.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25y.md
"Modeling All-Atom Glycan Structures via Hierarchical Message Passing and Multi-Scale Pre-training",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25z/xu25z.pdf,,yes,https://github.com/kasawa1234/GlycanAA
"ProSec: Fortifying Code LLMs with Proactive Security Alignment",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25aa/xu25aa.pdf,,yes,https://github.com/PurCL/ProSec
"Heterogeneous Label Shift: Theory and Algorithm",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ab/xu25ab.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25ab.md
"KV Shifting Attention Enhances Language Modeling",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ac/xu25ac.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25ac.md
"Heterogeneous Data Game: Characterizing the Model Competition Across Multiple Data Sources",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ad/xu25ad.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25ad.md
"Aguvis: Unified Pure Vision Agents for Autonomous GUI Interaction",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ae/xu25ae.pdf,,yes,https://github.com/xlang-ai/aguvis
"Learngene Tells You How to Customize: Task-Aware Parameter Initialization at Flexible Scales",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25af/xu25af.pdf,,yes,https://github.com/mathieuxu/Task-Aware-Learngene
"XAttention: Block Sparse Attention with Antidiagonal Scoring",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ag/xu25ag.pdf,,yes,https://github.com/mit-han-lab/x-attention
"MDDM: Practical Message-Driven Generative Image Steganography Based on Diffusion Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ah/xu25ah.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25ah.md
"UGPhysics: A Comprehensive Benchmark for Undergraduate Physics Reasoning with Large Language Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ai/xu25ai.pdf,,yes,https://github.com/YangLabHKUST/UGPhysics
"CogReact: A Reinforced Framework to Model Human Cognitive Reaction Modulated by Dynamic Intervention",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25aj/xu25aj.pdf,,yes,https://github.com/songlinxu/CogReact
"CoastalBench: A Decade-Long High-Resolution Dataset to Emulate Complex Coastal Processes",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ak/xu25ak.pdf,,yes,https://github.com/spatialdatasciencegroup/CoastalBench
"Phase and Amplitude-aware Prompting for Enhancing Adversarial Robustness",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25al/xu25al.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25al.md
"DocKS-RAG: Optimizing Document-Level Relation Extraction through LLM-Enhanced Hybrid Prompt Tuning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25am/xu25am.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25am.md
"Unlocking the Power of SAM 2 for Few-Shot Segmentation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25an/xu25an.pdf,,yes,https://github.com/Sam1224/FSSAM
"Meta-Reinforcement Learning with Adaptation from Human Feedback via Preference-Order-Preserving Task Embedding",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ao/xu25ao.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25ao.md
"Reducing Tool Hallucination via Reliability Alignment",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ap/xu25ap.pdf,,yes,https://github.com/X-LANCE/ToolHallucination
"Self-cross Feature based Spiking Neural Networks for Efficient Few-shot Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25aq/xu25aq.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25aq.md
"Test-time Adapted Reinforcement Learning with Action Entropy Regularization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25ar/xu25ar.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25ar.md
"Componential Prompt-Knowledge Alignment for Domain Incremental Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25as/xu25as.pdf,,yes,https://github.com/zhoujiahuan1991/ICML2025-KA-Prompt
"RWKVQuant: Quantizing the RWKV Family with Proxy Guided Hybrid of Scalar and Vector Quantization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xu25at/xu25at.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xu25at.md
"Multi-objective Linear Reinforcement Learning with Lexicographic Rewards",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xue25a/xue25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xue25a.md
"Policy Regularization on Globally Accessible States in Cross-Dynamics Reinforcement Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xue25b/xue25b.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xue25b.md
"PROTOCOL: Partial Optimal Transport-enhanced Contrastive Learning for Imbalanced Multi-view Clustering",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xue25c/xue25c.pdf,,yes,https://github.com/Scarlett125/PROTOCOL
"Representations Shape Weak-to-Strong Generalization: Theoretical Insights and Empirical Predictions",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xue25d/xue25d.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-xue25d.md
"Haste Makes Waste: A Simple Approach for Scaling Graph Neural Networks",https://raw.githubusercontent.com/mlresearch/v267/main/assets/xue25e/xue25e.pdf,,yes,https://github.com/RXPHD/REST
"ExpProof : Operationalizing Explanations for Confidential Models with ZKPs",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yadav25a/yadav25a.pdf,,yes,https://github.com/emlaufer/ExpProof
"Plausible Token Amplification for Improving Accuracy of Differentially Private In-Context Learning Based on Implicit Bayesian Inference",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yamasaki25a/yamasaki25a.pdf,,yes,https://github.com/Yusuke-Yamasaki/pta
"Reducing Confounding Bias without Data Splitting for Causal Inference via Optimal Transport",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yan25a/yan25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yan25a.md
"Orthogonal Subspace Decomposition for Generalizable AI-Generated Image Detection",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yan25b/yan25b.pdf,,yes,https://github.com/YZY-stack/Effort-AIGI-Detection
"Training High Performance Spiking Neural Network by Temporal Model Calibration",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yan25c/yan25c.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yan25c.md
"CALM: Consensus-Aware Localized Merging for Multi-Task Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yan25d/yan25d.pdf,,yes,https://github.com/yankd22/CALM
"Heterogeneous Sufficient Dimension Reduction and Subspace Clustering",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yan25e/yan25e.pdf,,yes,https://github.com/leiyan-ly/mixPFC
"Momentum-Driven Adaptivity: Towards Tuning-Free Asynchronous Federated Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yan25f/yan25f.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yan25f.md
"Survival Analysis via Density Estimation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yanagisawa25a/yanagisawa25a.pdf,,yes,https://github.com/CyberAgentAILab/cenreg
"A New Concentration Inequality for Sampling Without Replacement and Its Application for Transductive Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25a/yang25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25a.md
"The Hidden Joules: Evaluating the Energy Consumption of Vision Backbones for Progress Towards More Efficient Model Inference",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25b/yang25b.pdf,,yes,https://github.com/JimZeyuYang/DL-Inference-Energy-Efficiency
"Emergent Symbolic Mechanisms Support Abstract Reasoning in Large Language Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25c/yang25c.pdf,,yes,https://github.com/yukang123/LLMSymbMech
"HyperIV: Real-time Implied Volatility Smoothing",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25d/yang25d.pdf,,yes,https://github.com/qmfin/hyperiv
"EmbodiedBench: Comprehensive Benchmarking Multi-modal Large Language Models for Vision-Driven Embodied Agents",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25f/yang25f.pdf,,yes,https://github.com/EmbodiedBench/EmbodiedBench
"Disentangled Graph Spectral Domain Adaptation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25g/yang25g.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25g.md
"Tensor-Var: Efficient Four-Dimensional Variational Data Assimilation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25h/yang25h.pdf,,yes,https://github.com/yyimingucl/TensorVar
"Evolving Minds: Logic-Informed Inference from Temporal Action Patterns",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25i/yang25i.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25i.md
"Incentivize without Bonus: Provably Efficient Model-based Online Multi-agent RL for Markov Games",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25j/yang25j.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25j.md
"Federated Disentangled Tuning with Textual Prior Decoupling and Visual Dynamic Adaptation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25k/yang25k.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25k.md
"Improved Discretization Complexity Analysis of Consistency Models: Variance Exploding Forward Process and Decay Discretization Scheme",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25l/yang25l.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25l.md
"Learning Adaptive Lighting via Channel-Aware Guidance",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25m/yang25m.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25m.md
"Generative Audio Language Modeling with Continuous-valued Tokens and Masked Next-Token Prediction",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25n/yang25n.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25n.md
"Hgformer: Hyperbolic Graph Transformer for Collaborative Filtering",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25o/yang25o.pdf,,yes,https://github.com/EnkiXin/Hgformer
"Let LLM Tell What to Prune and How Much to Prune",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25p/yang25p.pdf,,yes,https://github.com/yangmzevery/PruneLLM
"ALMTokenizer: A Low-bitrate and Semantic-rich Audio Codec Tokenizer for Audio Language Modeling",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25q/yang25q.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25q.md
"Do We Really Need Message Passing in Brain Network Modeling?",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25r/yang25r.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25r.md
"Cannot See the Forest for the Trees: Invoking Heuristics and Biases to Elicit Irrational Choices of LLMs",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25s/yang25s.pdf,,yes,https://github.com/longlong-www/ICRT
"MoMa: Modulating Mamba for Adapting Image Foundation Models to Video Recognition",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25t/yang25t.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25t.md
"KEA: Keeping Exploration Alive by Proactively Coordinating Exploration Strategies",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25u/yang25u.pdf,,yes,https://github.com/shihminyang/KEA
"BAME: Block-Aware Mask Evolution for Efficient N:M Sparse Training",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25v/yang25v.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25v.md
"SCISSOR: Mitigating Semantic Bias through Cluster-Aware Siamese Networks for Robust Classification",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25w/yang25w.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25w.md
"CABS: Conflict-Aware and Balanced Sparsification for Enhancing Model Merging",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25x/yang25x.pdf,,yes,https://github.com/zongzhenyang/CABS
"Sharp Generalization for Nonparametric Regression by Over-Parameterized Neural Networks: A Distribution-Free Analysis in Spherical Covariate",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25y/yang25y.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25y.md
"Concept-Centric Token Interpretation for Vector-Quantized Generative Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25z/yang25z.pdf,,yes,https://github.com/YangTianze009/CORTEX
"On the Tension between Byzantine Robustness and No-Attack Accuracy in Distributed Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25aa/yang25aa.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25aa.md
"HaploVL: A Single-Transformer Baseline for Multi-Modal Understanding",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25ab/yang25ab.pdf,,yes,https://github.com/Tencent/HaploVLM
"PENCIL: Long Thoughts with Short Memory",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25ac/yang25ac.pdf,,yes,https://github.com/chr26195/PENCIL
"One-Shot Heterogeneous Federated Learning with Local Model-Guided Diffusion Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25ad/yang25ad.pdf,,yes,https://github.com/MingzhaoYang/FedLMG
"Demystifying Long Chain-of-Thought Reasoning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25ae/yang25ae.pdf,,yes,https://github.com/eddycmu/demystify-long-cot
"Neural Guided Diffusion Bridges",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25af/yang25af.pdf,,yes,https://github.com/bookdiver/neuralbridge
"Mixture of Experts Made Intrinsically Interpretable",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25ag/yang25ag.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25ag.md
"Dimension-Free Adaptive Subgradient Methods with Frequent Directions",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25ah/yang25ah.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25ah.md
"Variance as a Catalyst: Efficient and Transferable Semantic Erasure Adversarial Attack for Customized Diffusion Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25ai/yang25ai.pdf,,yes,https://github.com/youyuanyi/variance-as-Catalyst
"Efficient Quantification of Multimodal Interaction at Sample Level",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25aj/yang25aj.pdf,,yes,https://github.com/GeWu-Lab/LSMI_Estimator
"Exploring Criteria of Loss Reweighting to Enhance LLM Unlearning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25ak/yang25ak.pdf,,yes,https://github.com/tmlr-group/SatImp
"Non-asymptotic Error Bounds in $\mathcalW_2$-Distance with Sqrt(d) Dimension Dependence and First Order Convergence for Langevin Monte Carlo beyond Log-Concavity",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25al/yang25al.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25al.md
"Automatically Identify and Rectify: Robust Deep Contrastive Multi-view Clustering in Noisy Scenarios",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25am/yang25am.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25am.md
"DVI:A Derivative-based Vision Network for INR",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25an/yang25an.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25an.md
"One Leaf Reveals the Season: Occlusion-Based Contrastive Learning with Semantic-Aware Views for Efficient Visual Representation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25ao/yang25ao.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25ao.md
"Strengthen Out-of-Distribution Detection Capability with Progressive Self-Knowledge Distillation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25ap/yang25ap.pdf,,yes,https://github.com/njustkmg/ICML25-PSKD
"Q-Supervised Contrastive Representation: A State Decoupling Framework for Safe Offline Reinforcement Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/yang25aq/yang25aq.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-yang25aq.md
